date,user,page,duration
2021-02-21,20044,listings,29
2021-02-21,20044,about,123
2021-02-21,20045,search,40
2021-02-21,20044,search,49
2021-02-21,20044,search,49
2021-02-21,20045,home,124
2021-02-21,20045,listings,56
2021-02-21,20045,home,32
2021-02-21,20045,listings,52
2021-02-21,20045,listings,53
2021-02-21,20045,search,90
2021-02-21,20045,home,33
2021-02-21,20045,profile,70
2021-02-21,20045,about,91
2021-02-21,20046,about,55
2021-02-21,20045,profile,34
2021-02-21,20046,profile,44
2021-02-21,20046,search,110
2021-02-21,20046,listings,59
2021-02-21,20046,listings,24
2021-02-21,20047,home,14
2021-02-21,20046,listings,50
2021-02-21,20046,listings,45
2021-02-21,20047,profile,42
2021-02-21,20047,profile,59
2021-02-21,20047,listings,43
2021-02-21,20048,search,42
2021-02-21,20048,search,23
2021-02-21,20047,about,32
2021-02-21,20048,profile,49
2021-02-21,20048,search,10
2021-02-21,20048,search,52
2021-02-21,20048,search,28
2021-02-21,20048,listings,24
2021-02-21,20048,search,77
2021-02-21,20048,listings,56
2021-02-21,20048,search,22
2021-02-21,20049,search,11
2021-02-21,20048,home,36
2021-02-21,20049,listings,21
2021-02-21,20049,profile,22
2021-02-21,20049,profile,34
2021-02-21,20049,listings,30
2021-02-21,20049,search,38
2021-02-21,20049,about,83
2021-02-21,20049,search,31
2021-02-21,20049,search,40
2021-02-21,20049,search,111
2021-02-21,20049,listings,37
2021-02-21,20050,search,75
2021-02-21,20049,listings,85
2021-02-21,20050,about,51
2021-02-21,20050,about,15
2021-02-21,20050,search,44
2021-02-21,20050,listings,14
2021-02-21,20050,home,29
2021-02-21,20050,search,23
2021-02-21,20050,profile,51
2021-02-21,20050,profile,101
2021-02-21,20051,search,43
2021-02-21,20050,listings,41
2021-02-21,20051,listings,53
2021-02-21,20051,search,76
2021-02-21,20051,home,62
2021-02-21,20051,search,59
2021-02-21,20051,listings,59
2021-02-21,20051,listings,8
2021-02-21,20051,home,30
2021-02-21,20051,search,21
2021-02-21,20052,search,53
2021-02-21,20052,home,31
2021-02-21,20052,listings,92
2021-02-21,20052,search,4
2021-02-21,20052,listings,15
2021-02-21,20052,listings,107
2021-02-21,20052,listings,18
2021-02-21,20053,listings,64
2021-02-21,20052,search,35
2021-02-21,20052,search,108
2021-02-21,20052,home,89
2021-02-21,20053,listings,59
2021-02-21,20053,search,42
2021-02-21,20053,listings,19
2021-02-21,20053,search,17
2021-02-21,20053,listings,29
2021-02-21,20053,search,17
2021-02-21,20053,listings,20
2021-02-21,20054,listings,21
2021-02-21,20053,profile,32
2021-02-21,20054,search,29
2021-02-21,20054,search,17
2021-02-21,20054,home,31
2021-02-21,20054,listings,23
2021-02-21,20054,listings,120
2021-02-21,20054,search,78
2021-02-21,20054,search,36
2021-02-21,20054,search,17
2021-02-21,20054,listings,49
2021-02-21,20054,search,21
2021-02-21,20055,search,28
2021-02-21,20055,about,47
2021-02-21,20055,listings,25
2021-02-21,20055,search,79
2021-02-21,20055,home,76
2021-02-21,20055,search,58
2021-02-21,20055,home,63
2021-02-21,20055,profile,92
2021-02-21,20055,search,40
2021-02-21,20055,search,61
2021-02-21,20056,about,78
2021-02-21,20056,search,16
2021-02-21,20056,listings,24
2021-02-21,20056,profile,19
2021-02-21,20056,home,56
2021-02-21,20056,profile,35
2021-02-21,20056,profile,45
2021-02-21,20056,search,42
2021-02-21,20056,search,60
2021-02-21,20056,home,57
2021-02-21,20056,search,32
2021-02-21,20056,about,26
2021-02-21,20057,listings,24
2021-02-21,20057,search,70
2021-02-21,20057,search,37
2021-02-21,20057,listings,32
2021-02-21,20057,home,71
2021-02-21,20057,listings,28
2021-02-21,20057,profile,28
2021-02-21,20057,profile,19
2021-02-21,20058,profile,83
2021-02-21,20058,listings,77
2021-02-21,20058,listings,30
2021-02-21,20058,listings,58
2021-02-21,20058,home,59
2021-02-21,20058,profile,26
2021-02-21,20058,search,40
2021-02-21,20058,listings,50
2021-02-21,20058,profile,43
2021-02-21,20058,listings,45
2021-02-21,20059,search,33
2021-02-21,20059,home,22
2021-02-21,20058,about,36
2021-02-21,20059,listings,7
2021-02-21,20059,home,19
2021-02-21,20059,profile,58
2021-02-21,20059,listings,27
2021-02-21,20059,home,54
2021-02-21,20059,search,100
2021-02-21,20059,home,32
2021-02-21,20059,search,28
2021-02-21,20059,home,67
2021-02-21,20059,profile,47
2021-02-21,20059,search,62
2021-02-21,20059,search,67
2021-02-21,20060,home,50
2021-02-21,20060,profile,37
2021-02-21,20060,listings,55
2021-02-21,20060,search,49
2021-02-21,20060,search,7
2021-02-21,20060,profile,41
2021-02-21,20060,listings,34
2021-02-21,20060,about,46
2021-02-21,20061,search,10
2021-02-21,20060,listings,142
2021-02-21,20061,profile,25
2021-02-21,20061,listings,24
2021-02-21,20061,search,25
2021-02-21,20061,profile,19
2021-02-21,20061,profile,62
2021-02-21,20061,search,95
2021-02-21,20061,search,35
2021-02-21,20061,search,14
2021-02-21,20061,listings,9
2021-02-21,20062,about,86
2021-02-21,20062,listings,25
2021-02-21,20062,search,11
2021-02-21,20062,search,68
2021-02-21,20062,listings,20
2021-02-21,20062,profile,125
2021-02-21,20062,search,42
2021-02-21,20062,profile,27
2021-02-21,20062,search,75
2021-02-21,20063,search,37
2021-02-21,20063,search,44
2021-02-21,20062,about,18
2021-02-21,20063,search,37
2021-02-21,20063,listings,40
2021-02-21,20063,home,62
2021-02-21,20063,search,20
2021-02-21,20063,home,40
2021-02-21,20063,listings,123
2021-02-22,20064,search,73
2021-02-22,20064,listings,16
2021-02-22,20064,search,41
2021-02-22,20064,about,62
2021-02-22,20064,listings,13
2021-02-22,20064,search,13
2021-02-22,20064,search,4
2021-02-22,20064,listings,82
2021-02-22,20064,search,22
2021-02-22,20065,profile,56
2021-02-22,20064,search,41
2021-02-22,20065,search,58
2021-02-22,20065,search,14
2021-02-22,20065,search,73
2021-02-22,20065,about,12
2021-02-22,20065,listings,11
2021-02-22,20065,listings,43
2021-02-22,20065,search,45
2021-02-22,20065,profile,61
2021-02-22,20065,listings,8
2021-02-22,20066,home,51
2021-02-22,20066,search,33
2021-02-22,20066,listings,46
2021-02-22,20065,home,33
2021-02-22,20066,about,35
2021-02-22,20066,listings,30
2021-02-22,20066,listings,78
2021-02-22,20066,search,47
2021-02-22,20066,search,27
2021-02-22,20066,listings,33
2021-02-22,20066,search,20
2021-02-22,20066,listings,62
2021-02-22,20067,listings,16
2021-02-22,20067,listings,19
2021-02-22,20067,profile,19
2021-02-22,20067,listings,27
2021-02-22,20067,search,8
2021-02-22,20067,listings,35
2021-02-22,20067,search,28
2021-02-22,20067,search,43
2021-02-22,20067,search,31
2021-02-22,20068,profile,23
2021-02-22,20067,listings,18
2021-02-22,20068,home,39
2021-02-22,20068,about,30
2021-02-22,20068,search,67
2021-02-22,20069,profile,43
2021-02-22,20069,listings,18
2021-02-22,20068,search,16
2021-02-22,20069,profile,18
2021-02-22,20069,search,116
2021-02-22,20069,search,23
2021-02-22,20069,search,14
2021-02-22,20069,home,90
2021-02-22,20069,search,40
2021-02-22,20069,listings,12
2021-02-22,20070,search,124
2021-02-22,20070,search,75
2021-02-22,20070,profile,27
2021-02-22,20070,listings,65
2021-02-22,20070,profile,48
2021-02-22,20070,search,53
2021-02-22,20070,listings,10
2021-02-22,20070,listings,30
2021-02-22,20071,search,25
2021-02-22,20071,listings,23
2021-02-22,20071,listings,22
2021-02-22,20071,search,46
2021-02-22,20071,profile,49
2021-02-22,20071,listings,98
2021-02-22,20071,listings,35
2021-02-22,20071,about,10
2021-02-22,20072,profile,16
2021-02-22,20072,home,42
2021-02-22,20072,home,50
2021-02-22,20071,listings,40
2021-02-22,20072,profile,38
2021-02-22,20072,profile,62
2021-02-22,20072,about,38
2021-02-22,20072,listings,44
2021-02-22,20072,listings,35
2021-02-22,20073,profile,57
2021-02-22,20072,search,33
2021-02-22,20072,search,28
2021-02-22,20073,listings,32
2021-02-22,20073,listings,110
2021-02-22,20073,search,39
2021-02-22,20073,about,55
2021-02-22,20073,search,175
2021-02-22,20073,profile,67
2021-02-22,20073,listings,113
2021-02-22,20073,home,72
2021-02-22,20073,search,55
2021-02-22,20074,search,41
2021-02-22,20074,listings,17
2021-02-22,20074,listings,6
2021-02-22,20074,search,44
2021-02-22,20074,search,25
2021-02-22,20074,profile,32
2021-02-22,20074,search,34
2021-02-22,20074,search,66
2021-02-22,20074,profile,51
2021-02-22,20074,search,31
2021-02-22,20074,search,43
2021-02-22,20074,profile,19
2021-02-22,20074,search,21
2021-02-22,20075,listings,32
2021-02-22,20075,listings,27
2021-02-22,20075,search,22
2021-02-22,20075,listings,79
2021-02-22,20075,listings,96
2021-02-22,20075,profile,18
2021-02-22,20075,listings,18
2021-02-22,20075,about,81
2021-02-22,20076,home,31
2021-02-22,20076,profile,69
2021-02-22,20076,listings,54
2021-02-22,20076,listings,51
2021-02-22,20076,about,8
2021-02-22,20076,home,31
2021-02-22,20076,search,65
2021-02-22,20076,search,31
2021-02-22,20076,profile,27
2021-02-22,20077,listings,41
2021-02-22,20076,home,22
2021-02-22,20077,profile,60
2021-02-22,20077,search,40
2021-02-22,20077,search,12
2021-02-22,20077,about,85
2021-02-22,20077,about,36
2021-02-22,20077,about,25
2021-02-22,20077,home,18
2021-02-22,20077,about,50
2021-02-22,20077,search,40
2021-02-22,20077,home,78
2021-02-22,20077,home,62
2021-02-22,20078,listings,48
2021-02-22,20078,listings,35
2021-02-22,20078,about,65
2021-02-22,20078,home,27
2021-02-22,20078,listings,3
2021-02-22,20078,search,37
2021-02-22,20078,about,12
2021-02-22,20078,home,11
2021-02-22,20079,search,25
2021-02-22,20079,listings,15
2021-02-22,20078,search,19
2021-02-22,20079,listings,62
2021-02-22,20079,profile,28
2021-02-22,20079,search,48
2021-02-22,20079,search,67
2021-02-22,20079,search,33
2021-02-22,20079,search,38
2021-02-22,20079,listings,38
2021-02-22,20080,search,12
2021-02-22,20080,search,41
2021-02-22,20080,search,19
2021-02-22,20080,profile,38
2021-02-22,20080,profile,115
2021-02-22,20080,search,13
2021-02-22,20080,home,36
2021-02-22,20080,search,70
2021-02-22,20080,listings,27
2021-02-22,20080,listings,71
2021-02-22,20080,profile,23
2021-02-22,20080,about,39
2021-02-22,20081,home,16
2021-02-22,20081,profile,66
2021-02-22,20081,about,17
2021-02-22,20081,search,54
2021-02-22,20081,listings,88
2021-02-22,20081,listings,28
2021-02-22,20081,search,96
2021-02-22,20081,profile,73
2021-02-22,20081,listings,30
2021-02-22,20082,listings,42
2021-02-22,20081,home,58
2021-02-22,20082,listings,18
2021-02-22,20082,search,35
2021-02-22,20082,profile,55
2021-02-22,20082,search,77
2021-02-22,20082,profile,50
2021-02-22,20082,profile,25
2021-02-22,20083,search,15
2021-02-22,20083,search,18
2021-02-22,20083,search,42
2021-02-22,20083,home,43
2021-02-22,20083,profile,57
2021-02-22,20083,home,45
2021-02-22,20083,search,18
2021-02-22,20083,listings,55
2021-02-22,20083,listings,16
2021-02-22,20083,search,64
2021-02-22,20083,listings,27
2021-02-22,20084,home,38
2021-02-22,20084,profile,29
2021-02-22,20084,listings,22
2021-02-22,20084,search,89
2021-02-22,20084,search,46
2021-02-22,20084,search,47
2021-02-22,20084,search,46
2021-02-22,20084,search,42
2021-02-22,20084,about,33
2021-02-22,20085,profile,16
2021-02-22,20085,home,35
2021-02-22,20085,search,31
2021-02-22,20085,profile,73
2021-02-22,20085,search,30
2021-02-22,20085,search,48
2021-02-22,20086,home,20
2021-02-22,20085,listings,12
2021-02-22,20086,search,40
2021-02-22,20086,search,29
2021-02-22,20086,about,50
2021-02-22,20086,search,48
2021-02-22,20086,profile,15
2021-02-22,20086,profile,27
2021-02-22,20086,listings,63
2021-02-22,20086,search,48
2021-02-22,20086,search,74
2021-02-22,20087,listings,24
2021-02-22,20087,listings,12
2021-02-22,20087,search,79
2021-02-22,20087,listings,19
2021-02-22,20087,profile,102
2021-02-22,20087,search,15
2021-02-22,20088,listings,35
2021-02-22,20088,about,14
2021-02-22,20088,search,47
2021-02-22,20088,profile,139
2021-02-22,20088,about,43
2021-02-22,20088,listings,4
2021-02-22,20088,listings,14
2021-02-22,20089,home,17
2021-02-22,20089,search,33
2021-02-22,20089,listings,32
2021-02-22,20089,search,74
2021-02-22,20089,search,52
2021-02-22,20089,listings,15
2021-02-22,20089,listings,57
2021-02-22,20090,search,24
2021-02-22,20089,listings,31
2021-02-22,20089,about,41
2021-02-22,20090,listings,23
2021-02-22,20090,about,67
2021-02-22,20090,search,9
2021-02-22,20090,search,36
2021-02-22,20090,search,21
2021-02-22,20091,listings,21
2021-02-22,20090,about,26
2021-02-22,20091,profile,77
2021-02-22,20091,about,26
2021-02-22,20091,profile,89
2021-02-22,20091,profile,59
2021-02-22,20091,profile,32
2021-02-22,20091,search,113
2021-02-22,20091,profile,55
2021-02-22,20092,listings,25
2021-02-22,20091,listings,88
2021-02-22,20091,search,36
2021-02-22,20092,search,48
2021-02-22,20092,profile,131
2021-02-22,20092,listings,4
2021-02-22,20092,search,98
2021-02-22,20092,search,40
2021-02-22,20092,search,37
2021-02-22,20092,search,54
2021-02-22,20093,profile,11
2021-02-22,20092,profile,58
2021-02-22,20093,listings,83
2021-02-22,20093,search,22
2021-02-22,20093,about,15
2021-02-22,20093,search,39
2021-02-22,20093,profile,42
2021-02-22,20093,profile,56
2021-02-22,20094,home,33
2021-02-22,20094,listings,55
2021-02-22,20094,about,31
2021-02-22,20094,listings,60
2021-02-22,20094,listings,25
2021-02-22,20094,profile,19
2021-02-22,20094,listings,76
2021-02-22,20094,about,9
2021-02-22,20094,listings,34
2021-02-22,20094,about,22
2021-02-22,20094,listings,71
2021-02-22,20095,about,52
2021-02-22,20095,search,8
2021-02-22,20094,listings,23
2021-02-22,20095,listings,59
2021-02-22,20095,search,27
2021-02-22,20095,listings,36
2021-02-22,20095,search,54
2021-02-22,20096,search,30
2021-02-22,20095,listings,52
2021-02-22,20096,about,40
2021-02-22,20096,home,35
2021-02-22,20096,search,16
2021-02-22,20096,profile,26
2021-02-22,20096,search,53
2021-02-22,20096,profile,74
2021-02-22,20096,listings,89
2021-02-22,20096,home,26
2021-02-22,20097,profile,47
2021-02-22,20097,search,26
2021-02-22,20097,search,75
2021-02-22,20097,home,64
2021-02-22,20097,listings,56
2021-02-22,20097,profile,14
2021-02-22,20098,profile,33
2021-02-22,20098,search,62
2021-02-22,20098,about,83
2021-02-22,20098,home,121
2021-02-22,20098,listings,20
2021-02-22,20098,search,50
2021-02-22,20098,home,27
2021-02-22,20098,listings,46
2021-02-22,20098,search,37
2021-02-22,20099,search,25
2021-02-22,20099,about,47
2021-02-22,20099,search,51
2021-02-22,20099,search,15
2021-02-22,20099,listings,44
2021-02-22,20099,listings,39
2021-02-22,20099,about,20
2021-02-22,20099,listings,42
2021-02-22,20099,about,18
2021-02-22,20099,profile,19
2021-02-22,20099,profile,12
2021-02-22,20099,listings,17
2021-02-22,20100,home,40
2021-02-22,20100,home,22
2021-02-22,20100,search,86
2021-02-22,20100,profile,32
2021-02-22,20100,listings,28
2021-02-22,20100,listings,29
2021-02-22,20100,search,14
2021-02-22,20100,search,53
2021-02-22,20100,profile,22
2021-02-22,20100,search,23
2021-02-22,20101,about,66
2021-02-22,20101,search,46
2021-02-22,20101,search,101
2021-02-22,20101,profile,28
2021-02-22,20101,search,25
2021-02-22,20101,search,58
2021-02-22,20101,search,53
2021-02-22,20101,listings,25
2021-02-22,20101,listings,46
2021-02-22,20101,about,18
2021-02-22,20102,listings,21
2021-02-22,20102,about,40
2021-02-22,20101,listings,106
2021-02-22,20102,profile,72
2021-02-22,20102,about,32
2021-02-22,20102,home,24
2021-02-22,20102,about,49
2021-02-22,20102,search,68
2021-02-22,20102,search,33
2021-02-22,20102,listings,43
2021-02-22,20102,profile,13
2021-02-22,20102,home,60
2021-02-22,20102,profile,84
2021-02-22,20103,search,19
2021-02-22,20103,listings,19
2021-02-22,20103,home,10
2021-02-22,20103,profile,61
2021-02-22,20103,search,36
2021-02-22,20103,profile,30
2021-02-22,20103,search,17
2021-02-22,20103,profile,27
2021-02-22,20104,listings,54
2021-02-22,20103,listings,59
2021-02-22,20104,listings,63
2021-02-22,20104,search,54
2021-02-22,20104,home,67
2021-02-22,20104,search,14
2021-02-22,20104,listings,30
2021-02-22,20104,profile,38
2021-02-22,20104,listings,31
2021-02-22,20104,search,87
2021-02-22,20105,profile,55
2021-02-22,20105,profile,31
2021-02-22,20105,home,39
2021-02-22,20105,listings,52
2021-02-22,20105,search,39
2021-02-22,20105,home,107
2021-02-22,20105,listings,70
2021-02-22,20105,search,34
2021-02-22,20105,listings,24
2021-02-22,20105,listings,30
2021-02-22,20105,search,11
2021-02-22,20105,search,47
2021-02-22,20106,home,35
2021-02-22,20106,home,47
2021-02-22,20106,listings,20
2021-02-22,20106,search,83
2021-02-22,20106,profile,55
2021-02-22,20106,search,48
2021-02-22,20106,listings,31
2021-02-22,20106,home,24
2021-02-22,20106,search,35
2021-02-22,20107,search,113
2021-02-22,20107,profile,26
2021-02-22,20107,search,24
2021-02-22,20106,about,10
2021-02-22,20107,search,79
2021-02-22,20107,profile,42
2021-02-22,20107,home,53
2021-02-22,20107,search,25
2021-02-22,20107,about,56
2021-02-22,20107,listings,28
2021-02-22,20108,search,89
2021-02-22,20108,search,33
2021-02-22,20108,home,62
2021-02-22,20108,search,59
2021-02-22,20108,search,62
2021-02-22,20108,listings,82
2021-02-22,20108,search,6
2021-02-22,20108,about,32
2021-02-22,20109,listings,27
2021-02-22,20108,profile,65
2021-02-22,20109,home,13
2021-02-22,20109,listings,17
2021-02-22,20109,search,11
2021-02-22,20109,profile,15
2021-02-22,20109,home,52
2021-02-22,20109,search,59
2021-02-22,20109,profile,40
2021-02-22,20109,search,63
2021-02-22,20110,listings,143
2021-02-22,20110,home,61
2021-02-22,20110,profile,76
2021-02-22,20110,listings,38
2021-02-22,20110,listings,62
2021-02-22,20110,search,64
2021-02-22,20110,listings,33
2021-02-22,20110,search,31
2021-02-22,20110,search,51
2021-02-22,20110,profile,7
2021-02-22,20110,profile,30
2021-02-22,20110,listings,7
2021-02-22,20110,listings,116
2021-02-22,20110,search,66
2021-02-22,20111,listings,33
2021-02-22,20111,search,55
2021-02-22,20111,search,69
2021-02-22,20111,search,10
2021-02-22,20111,home,62
2021-02-22,20111,home,12
2021-02-22,20111,profile,24
2021-02-22,20111,search,11
2021-02-22,20111,home,26
2021-02-22,20111,profile,85
2021-02-22,20111,profile,50
2021-02-22,20111,search,96
2021-02-22,20112,profile,5
2021-02-22,20112,search,24
2021-02-22,20112,search,11
2021-02-22,20112,about,33
2021-02-22,20112,about,52
2021-02-22,20112,listings,20
2021-02-22,20112,listings,23
2021-02-22,20112,listings,6
2021-02-22,20112,listings,84
2021-02-22,20112,search,17
2021-02-22,20112,listings,29
2021-02-22,20112,profile,59
2021-02-22,20112,search,24
2021-02-22,20113,about,18
2021-02-22,20113,about,10
2021-02-22,20113,home,52
2021-02-22,20113,search,59
2021-02-22,20113,search,35
2021-02-22,20113,listings,17
2021-02-22,20113,search,35
2021-02-22,20113,search,29
2021-02-22,20114,home,55
2021-02-22,20114,search,54
2021-02-22,20113,search,98
2021-02-22,20114,search,41
2021-02-22,20114,home,9
2021-02-22,20114,search,57
2021-02-22,20114,listings,19
2021-02-22,20114,search,15
2021-02-22,20114,listings,43
2021-02-22,20115,home,29
2021-02-22,20115,about,23
2021-02-22,20115,search,38
2021-02-22,20115,listings,10
2021-02-22,20115,listings,17
2021-02-22,20115,profile,40
2021-02-22,20115,listings,31
2021-02-22,20115,search,27
2021-02-22,20115,profile,50
2021-02-22,20115,listings,25
2021-02-22,20116,about,31
2021-02-22,20115,about,67
2021-02-22,20116,listings,47
2021-02-22,20115,search,89
2021-02-22,20116,listings,39
2021-02-22,20116,listings,21
2021-02-22,20116,profile,24
2021-02-22,20116,search,19
2021-02-22,20116,profile,41
2021-02-22,20116,listings,48
2021-02-22,20116,about,71
2021-02-22,20116,profile,64
2021-02-22,20117,search,66
2021-02-22,20117,listings,48
2021-02-22,20117,profile,25
2021-02-22,20117,about,14
2021-02-22,20117,search,42
2021-02-22,20117,search,113
2021-02-22,20117,about,39
2021-02-22,20117,search,81
2021-02-22,20118,listings,51
2021-02-22,20117,profile,34
2021-02-22,20118,profile,95
2021-02-22,20118,profile,72
2021-02-22,20118,search,22
2021-02-22,20118,about,80
2021-02-22,20118,profile,56
2021-02-22,20118,search,20
2021-02-22,20119,listings,52
2021-02-22,20119,search,28
2021-02-22,20118,about,35
2021-02-22,20119,search,25
2021-02-22,20119,listings,76
2021-02-22,20119,search,64
2021-02-22,20119,search,70
2021-02-22,20119,about,47
2021-02-22,20119,home,24
2021-02-22,20119,search,30
2021-02-22,20119,listings,61
2021-02-22,20120,search,132
2021-02-22,20120,home,23
2021-02-22,20120,listings,29
2021-02-22,20120,search,39
2021-02-22,20120,profile,116
2021-02-22,20121,listings,47
2021-02-22,20120,home,48
2021-02-22,20120,listings,111
2021-02-22,20121,search,58
2021-02-22,20121,search,38
2021-02-22,20121,about,33
2021-02-22,20121,search,50
2021-02-22,20121,search,3
2021-02-22,20121,about,16
2021-02-22,20121,about,120
2021-02-22,20121,listings,79
2021-02-22,20121,search,42
2021-02-22,20122,listings,19
2021-02-22,20122,search,95
2021-02-22,20121,profile,33
2021-02-22,20122,home,90
2021-02-22,20122,listings,54
2021-02-22,20122,home,103
2021-02-22,20122,search,39
2021-02-22,20122,listings,70
2021-02-22,20122,search,75
2021-02-22,20122,search,36
2021-02-22,20123,search,35
2021-02-22,20122,about,102
2021-02-22,20122,search,39
2021-02-22,20123,search,38
2021-02-22,20123,listings,30
2021-02-22,20123,search,30
2021-02-22,20123,search,33
2021-02-22,20123,listings,120
2021-02-22,20123,search,68
2021-02-22,20123,listings,54
2021-02-22,20123,search,26
2021-02-22,20123,home,19
2021-02-22,20123,search,102
2021-02-22,20124,search,52
2021-02-22,20124,search,80
2021-02-22,20124,search,40
2021-02-22,20124,search,21
2021-02-22,20124,about,85
2021-02-22,20124,profile,83
2021-02-22,20124,listings,28
2021-02-22,20124,search,49
2021-02-22,20124,search,76
2021-02-22,20124,listings,27
2021-02-22,20124,home,33
2021-02-22,20125,search,62
2021-02-22,20125,profile,15
2021-02-22,20125,search,56
2021-02-22,20125,search,32
2021-02-22,20125,listings,28
2021-02-22,20125,profile,54
2021-02-22,20125,search,38
2021-02-22,20125,search,37
2021-02-22,20126,profile,82
2021-02-22,20125,home,155
2021-02-22,20126,listings,75
2021-02-22,20126,listings,67
2021-02-22,20126,search,94
2021-02-22,20126,search,85
2021-02-22,20126,listings,79
2021-02-22,20126,listings,24
2021-02-22,20126,profile,33
2021-02-22,20126,profile,54
2021-02-22,20126,home,33
2021-02-22,20127,search,50
2021-02-22,20126,profile,82
2021-02-22,20127,listings,64
2021-02-22,20127,listings,28
2021-02-22,20127,home,36
2021-02-22,20127,listings,50
2021-02-22,20127,search,22
2021-02-22,20127,listings,101
2021-02-22,20127,profile,18
2021-02-22,20127,search,24
2021-02-22,20128,listings,55
2021-02-22,20128,home,45
2021-02-22,20128,profile,23
2021-02-22,20128,profile,61
2021-02-22,20128,about,48
2021-02-22,20128,about,56
2021-02-22,20128,listings,11
2021-02-22,20128,about,23
2021-02-22,20128,listings,43
2021-02-22,20128,search,47
2021-02-22,20129,home,56
2021-02-22,20128,search,29
2021-02-22,20129,search,50
2021-02-22,20128,listings,106
2021-02-22,20129,listings,42
2021-02-22,20129,listings,36
2021-02-22,20129,listings,10
2021-02-22,20129,home,51
2021-02-22,20129,search,16
2021-02-22,20129,listings,38
2021-02-22,20130,search,52
2021-02-22,20130,listings,51
2021-02-22,20130,about,103
2021-02-22,20130,listings,14
2021-02-22,20130,search,30
2021-02-22,20130,profile,65
2021-02-22,20130,about,50
2021-02-22,20131,search,28
2021-02-22,20131,home,54
2021-02-22,20131,profile,40
2021-02-22,20131,home,12
2021-02-22,20131,search,107
2021-02-22,20131,listings,60
2021-02-22,20131,search,51
2021-02-22,20131,profile,62
2021-02-22,20131,search,28
2021-02-22,20131,home,33
2021-02-22,20131,search,34
2021-02-22,20131,search,77
2021-02-22,20132,profile,52
2021-02-22,20132,about,65
2021-02-22,20132,about,26
2021-02-22,20132,listings,35
2021-02-22,20132,search,29
2021-02-22,20132,about,34
2021-02-22,20132,search,26
2021-02-22,20132,about,92
2021-02-22,20132,profile,49
2021-02-22,20132,listings,45
2021-02-22,20132,about,28
2021-02-22,20132,listings,43
2021-02-22,20132,listings,21
2021-02-22,20133,search,43
2021-02-22,20132,listings,120
2021-02-22,20133,home,72
2021-02-22,20133,listings,92
2021-02-22,20133,profile,16
2021-02-22,20133,search,92
2021-02-22,20133,listings,46
2021-02-22,20133,search,52
2021-02-22,20133,search,27
2021-02-22,20134,profile,57
2021-02-22,20133,profile,28
2021-02-22,20134,search,61
2021-02-22,20134,search,97
2021-02-22,20134,search,34
2021-02-22,20134,listings,46
2021-02-22,20134,profile,66
2021-02-22,20134,search,53
2021-02-22,20134,search,60
2021-02-22,20134,home,22
2021-02-22,20135,search,63
2021-02-22,20135,about,16
2021-02-22,20135,listings,25
2021-02-22,20135,search,21
2021-02-22,20135,search,9
2021-02-22,20135,listings,8
2021-02-22,20135,listings,38
2021-02-22,20135,search,45
2021-02-22,20135,about,33
2021-02-22,20135,search,5
2021-02-22,20135,listings,35
2021-02-22,20136,home,60
2021-02-22,20135,about,57
2021-02-22,20136,search,101
2021-02-22,20136,search,51
2021-02-22,20136,search,58
2021-02-22,20136,listings,51
2021-02-22,20136,profile,50
2021-02-22,20136,search,81
2021-02-23,20137,listings,13
2021-02-23,20137,listings,63
2021-02-23,20137,listings,54
2021-02-23,20137,listings,29
2021-02-23,20137,listings,6
2021-02-23,20137,listings,51
2021-02-23,20137,search,26
2021-02-23,20137,listings,37
2021-02-23,20137,search,63
2021-02-23,20137,search,22
2021-02-23,20138,search,90
2021-02-23,20138,search,119
2021-02-23,20137,search,29
2021-02-23,20138,listings,65
2021-02-23,20138,listings,8
2021-02-23,20138,search,53
2021-02-23,20138,search,39
2021-02-23,20138,search,52
2021-02-23,20138,profile,23
2021-02-23,20138,about,15
2021-02-23,20138,search,41
2021-02-23,20139,profile,40
2021-02-23,20139,listings,23
2021-02-23,20139,listings,47
2021-02-23,20139,profile,45
2021-02-23,20139,profile,39
2021-02-23,20139,profile,30
2021-02-23,20139,search,29
2021-02-23,20139,profile,73
2021-02-23,20139,home,45
2021-02-23,20139,search,46
2021-02-23,20139,search,24
2021-02-23,20140,listings,99
2021-02-23,20139,search,14
2021-02-23,20140,profile,18
2021-02-23,20140,about,22
2021-02-23,20140,search,39
2021-02-23,20140,search,21
2021-02-23,20140,search,6
2021-02-23,20140,listings,21
2021-02-23,20140,listings,70
2021-02-23,20140,listings,103
2021-02-23,20140,home,33
2021-02-23,20140,listings,110
2021-02-23,20141,search,27
2021-02-23,20141,listings,80
2021-02-23,20141,listings,73
2021-02-23,20141,profile,55
2021-02-23,20141,search,76
2021-02-23,20141,search,69
2021-02-23,20141,listings,44
2021-02-23,20141,profile,31
2021-02-23,20142,search,18
2021-02-23,20141,search,29
2021-02-23,20142,listings,22
2021-02-23,20142,search,37
2021-02-23,20142,listings,25
2021-02-23,20142,listings,48
2021-02-23,20142,profile,64
2021-02-23,20142,about,33
2021-02-23,20142,profile,54
2021-02-23,20142,search,28
2021-02-23,20142,profile,21
2021-02-23,20143,search,11
2021-02-23,20143,profile,32
2021-02-23,20143,profile,51
2021-02-23,20143,search,29
2021-02-23,20143,search,17
2021-02-23,20143,listings,25
2021-02-23,20143,search,48
2021-02-23,20143,profile,33
2021-02-23,20143,search,53
2021-02-23,20144,search,32
